event_id,label,start_timestamp,duration,position,receiver_files,receiver_start_time_offset,cc_maxs,tdoas,residual_rms,hawkears_score
GRSP_20250618T063711_2,GRSP,2025-06-18 06:37:11-06:00,3,"[193918.7529979924, 5621944.357298487]","['GRSP_20250618T063711_2_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T063711_2_GSA-D6_S20250618T061758.019091-0600_E20250618T064757.907574-0600_+50.66828-109.33258_resampled.flac', 'GRSP_20250618T063711_2_GSA-E4_S20250618T061757.201295-0600_E20250618T064757.071541-0600_+50.66773-109.33199_resampled.flac', 'GRSP_20250618T063711_2_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T063711_2_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T063711_2_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T063711_2_GSA-F4_S20250618T061757.468599-0600_E20250618T064757.347966-0600_+50.66759-109.33141_resampled.flac', 'GRSP_20250618T063711_2_GSA-F5_S20250618T061757.291148-0600_E20250618T064757.153889-0600_+50.66795-109.33144_resampled.flac', 'GRSP_20250618T063711_2_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac', 'GRSP_20250618T063711_2_GSA-G6_S20250618T061757.601444-0600_E20250618T064757.461542-0600_+50.66846-109.33094_resampled.flac', 'GRSP_20250618T063711_2_GSA-G7_S20250618T061758.321323-0600_E20250618T064758.368932-0600_+50.66883-109.33095_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.012316188775002956, 0.017738036811351776, 0.022238261997699738, 0.023977238684892654, 0.025762956589460373, 0.02015770599246025, 0.016463089734315872, 0.026467440649867058, 0.015861455351114273, 0.024174463003873825]","[0.0, 0.06327178490443797, 0.12803368966634276, 0.018464528668610314, -0.10380304502753482, -0.21226109491415612, 0.22764820213799808, 0.1060609005506965, -0.09069646906381598, 0.04202461937155816, -0.015639779721412367]",11.396256122570634,0.984
GRSP_20250618T063711_3,GRSP,2025-06-18 06:37:11-06:00,3,"[193932.62659183977, 5621959.599717379]","['GRSP_20250618T063711_3_GSA-G7_S20250618T061758.321323-0600_E20250618T064758.368932-0600_+50.66883-109.33095_resampled.flac', 'GRSP_20250618T063711_3_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T063711_3_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac', 'GRSP_20250618T063711_3_GSA-G6_S20250618T061757.601444-0600_E20250618T064757.461542-0600_+50.66846-109.33094_resampled.flac']","[3.5, 3.5, 3.5, 3.5]","[1.0, 0.02540179342031479, 0.1034904271364212, 0.06386744976043701]","[0.0, 0.01565273728539035, -0.07604794298671849, 0.056446388079041176]",2.859073151990085,0.941
GRSP_20250618T063729_1,GRSP,2025-06-18 06:37:29-06:00,3,"[193886.12931326323, 5621950.159595822]","['GRSP_20250618T063729_1_GSA-C7_S20250618T061758.595461-0600_E20250618T064758.448157-0600_+50.66875-109.33320_resampled.flac', 'GRSP_20250618T063729_1_GSA-C6_S20250618T061758.216026-0600_E20250618T064758.078657-0600_+50.66837-109.33316_resampled.flac', 'GRSP_20250618T063729_1_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T063729_1_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac']","[3.5, 3.5, 3.5, 3.5]","[1.0, 0.018629832193255424, 0.045048799365758896, 0.022398263216018677]","[0.0, 0.0776255264010366, -0.12480077745383866, -0.0943699384515711]",10.169364994296561,0.626
GRSP_20250618T063729_2,GRSP,2025-06-18 06:37:29-06:00,3,"[193901.12308511962, 5621952.611700702]","['GRSP_20250618T063729_2_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T063729_2_GSA-C6_S20250618T061758.216026-0600_E20250618T064758.078657-0600_+50.66837-109.33316_resampled.flac', 'GRSP_20250618T063729_2_GSA-C7_S20250618T061758.595461-0600_E20250618T064758.448157-0600_+50.66875-109.33320_resampled.flac', 'GRSP_20250618T063729_2_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T063729_2_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T063729_2_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.04315571486949921, 0.0465569868683815, 0.028884202241897583, 0.06453622877597809, 0.04245886951684952]","[0.0, 0.12104956268221573, 0.12481373501781667, 0.05635568513119532, -0.0509232264334305, 0.06948493683187562]",5.291541204116332,0.822
GRSP_20250618T063747_1,GRSP,2025-06-18 06:37:47-06:00,3,"[193879.67900526072, 5621961.680065098]","['GRSP_20250618T063747_1_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T063747_1_GSA-D4_S20250618T061758.315432-0600_E20250618T064758.183990-0600_+50.66750-109.33251_resampled.flac', 'GRSP_20250618T063747_1_GSA-D5_S20250618T061757.559095-0600_E20250618T064757.421834-0600_+50.66786-109.33256_resampled.flac', 'GRSP_20250618T063747_1_GSA-D6_S20250618T061758.019091-0600_E20250618T064757.907574-0600_+50.66828-109.33258_resampled.flac', 'GRSP_20250618T063747_1_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T063747_1_GSA-E4_S20250618T061757.201295-0600_E20250618T064757.071541-0600_+50.66773-109.33199_resampled.flac', 'GRSP_20250618T063747_1_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T063747_1_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T063747_1_GSA-F4_S20250618T061757.468599-0600_E20250618T064757.347966-0600_+50.66759-109.33141_resampled.flac', 'GRSP_20250618T063747_1_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.011158683337271214, 0.016933150589466095, 0.02091311290860176, 0.021955270320177078, 0.021092906594276428, 0.030465122312307358, 0.03457212448120117, 0.019406091421842575, 0.021612104028463364]","[0.0, 0.21574344023323616, -0.013122772918691267, -0.11797538062844184, -0.20756721736313571, 0.11746679624230644, -0.11502753482345318, -0.22223841917719467, 0.19667314544865566, -0.10736313573048265]",13.30623743998305,0.881
GRSP_20250618T063747_2,GRSP,2025-06-18 06:37:47-06:00,3,"[193899.5124771938, 5621973.242771017]","['GRSP_20250618T063747_2_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T063747_2_GSA-C7_S20250618T061758.595461-0600_E20250618T064758.448157-0600_+50.66875-109.33320_resampled.flac', 'GRSP_20250618T063747_2_GSA-D6_S20250618T061758.019091-0600_E20250618T064757.907574-0600_+50.66828-109.33258_resampled.flac', 'GRSP_20250618T063747_2_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T063747_2_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T063747_2_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T063747_2_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.07759255170822144, 0.047010958194732666, 0.08724142611026764, 0.033625826239585876, 0.11049504578113556, 0.06736195087432861]","[0.0, 0.09415613864593458, 0.16322643343051507, 0.05104956268221578, 0.22225137674117268, 0.10733074182053776, 0.1203692905733722]",3.6577129061041025,0.969
GRSP_20250618T063759_1,GRSP,2025-06-18 06:37:59-06:00,3,"[193753.455584712, 5621873.241714426]","['GRSP_20250618T063759_1_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac', 'GRSP_20250618T063759_1_GSA-A4_S20250618T061858.279749-0600_E20250618T064858.139409-0600_+50.66764-109.33421_resampled.flac', 'GRSP_20250618T063759_1_GSA-A5_S20250618T061757.755605-0600_E20250618T064757.631693-0600_+50.66805-109.33422_resampled.flac', 'GRSP_20250618T063759_1_GSA-A7_S20250618T061758.125370-0600_E20250618T064759.314347-0600_+50.66871-109.33432_resampled.flac', 'GRSP_20250618T063759_1_GSA-C4_S20250618T061758.064076-0600_E20250618T064757.920683-0600_+50.66767-109.33312_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.03884290158748627, 0.07439057528972626, 0.012097764760255814, 0.037263285368680954]","[0.0, -0.006478781988986049, -0.08049238743116294, 0.1495302883057985, 0.17771622934888243]",11.247767124603865,0.645
GRSP_20250618T063820_1,GRSP,2025-06-18 06:38:20-06:00,3,"[193917.19323394354, 5621940.544495346]","['GRSP_20250618T063820_1_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T063820_1_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T063820_1_GSA-E4_S20250618T061757.201295-0600_E20250618T064757.071541-0600_+50.66773-109.33199_resampled.flac', 'GRSP_20250618T063820_1_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T063820_1_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T063820_1_GSA-F5_S20250618T061757.291148-0600_E20250618T064757.153889-0600_+50.66795-109.33144_resampled.flac', 'GRSP_20250618T063820_1_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T063820_1_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.028197627514600754, 0.032868046313524246, 0.03663521260023117, 0.048123881220817566, 0.04785005375742912, 0.03486697003245354, 0.049731265753507614]","[0.0, -0.0563200518302559, 0.2241561386459346, 0.11168448331713637, -0.10729510851959831, 0.20975704567541303, 0.02844185293164886, 0.012750242954324587]",17.07129519748959,0.966
GRSP_20250618T063820_2,GRSP,2025-06-18 06:38:20-06:00,3,"[193900.16695689192, 5621972.81169797]","['GRSP_20250618T063820_2_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T063820_2_GSA-C7_S20250618T061758.595461-0600_E20250618T064758.448157-0600_+50.66875-109.33320_resampled.flac', 'GRSP_20250618T063820_2_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T063820_2_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T063820_2_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T063820_2_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T063820_2_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.05823186784982681, 0.046650320291519165, 0.04813949018716812, 0.06789128482341766, 0.04457223415374756, 0.0730331540107727]","[0.0, 0.09406543569808878, 0.050981535471331385, 0.22227405247813414, 0.10730806608357629, 0.21077745383867835, 0.1201878846776806]",4.073291686156681,0.885
GRSP_20250618T063835_1,GRSP,2025-06-18 06:38:35-06:00,3,"[193756.71032823378, 5621879.27279571]","['GRSP_20250618T063835_1_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac', 'GRSP_20250618T063835_1_GSA-A4_S20250618T061858.279749-0600_E20250618T064858.139409-0600_+50.66764-109.33421_resampled.flac', 'GRSP_20250618T063835_1_GSA-A5_S20250618T061757.755605-0600_E20250618T064757.631693-0600_+50.66805-109.33422_resampled.flac', 'GRSP_20250618T063835_1_GSA-A6_S20250618T061757.606942-0600_E20250618T064757.472249-0600_+50.66837-109.33432_resampled.flac', 'GRSP_20250618T063835_1_GSA-A7_S20250618T061758.125370-0600_E20250618T064759.314347-0600_+50.66871-109.33432_resampled.flac', 'GRSP_20250618T063835_1_GSA-C4_S20250618T061758.064076-0600_E20250618T064757.920683-0600_+50.66767-109.33312_resampled.flac', 'GRSP_20250618T063835_1_GSA-C6_S20250618T061758.216026-0600_E20250618T064758.078657-0600_+50.66837-109.33316_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.03984162211418152, 0.07937508821487427, 0.055979013442993164, 0.012258900329470634, 0.036232396960258484, 0.030805233865976334]","[0.0, -0.006524133462908949, -0.08044703595724004, -0.12969873663751214, 0.1591221250404924, 0.1775801749271137, 0.10195659216067382]",18.125081562507305,0.949
GRSP_20250618T063844_1,GRSP,2025-06-18 06:38:44-06:00,3,"[193777.6294396493, 5621795.796555536]","['GRSP_20250618T063844_1_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T063844_1_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T063844_1_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T063844_1_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5]","[1.0, 0.03273756057024002, 0.07306384295225143, 0.07363761961460114]","[0.0, 0.046333009394233904, 0.004360220278587623, 0.0791674765144153]",5.555369743094111,0.677
GRSP_20250618T063844_2,GRSP,2025-06-18 06:38:44-06:00,3,"[193787.92041584136, 5621780.629269053]","['GRSP_20250618T063844_2_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T063844_2_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T063844_2_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T063844_2_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T063844_2_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.03184055909514427, 0.07563500851392746, 0.09672949463129044, 0.12430714070796967]","[0.0, 0.04186588921282802, -0.00434726271460964, 0.11150307742144477, 0.07470035633300942]",9.288585317009943,0.66
GRSP_20250618T063844_3,GRSP,2025-06-18 06:38:44-06:00,3,"[193806.42346888865, 5621782.8521778155]","['GRSP_20250618T063844_3_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T063844_3_GSA-A2_S20250618T061857.540377-0600_E20250618T064857.399104-0600_+50.66694-109.33414_resampled.flac', 'GRSP_20250618T063844_3_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T063844_3_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T063844_3_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac', 'GRSP_20250618T063844_3_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T063844_3_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T063844_3_GSA-D3_S20250618T061757.815384-0600_E20250618T064757.682692-0600_+50.66716-109.33249_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.04963363707065582, 0.09618815779685974, 0.08342596888542175, 0.10836949944496155, 0.08574335277080536, 0.10352577269077301, 0.08349815011024475]","[0.0, 0.05408811143505021, -0.11149011985746679, 0.04873663751214774, -0.036796242306446375, 0.18216067379332684, 0.13163913184321346, 0.09118561710398448]",12.11142494950189,0.976
GRSP_20250618T063844_4,GRSP,2025-06-18 06:38:44-06:00,3,"[193753.18777048122, 5621807.210791773]","['GRSP_20250618T063844_4_GSA-C3_S20250618T061758.229371-0600_E20250618T064758.091076-0600_+50.66731-109.33310_resampled.flac', 'GRSP_20250618T063844_4_GSA-A3_S20250618T061857.969164-0600_E20250618T064857.844013-0600_+50.66730-109.33420_resampled.flac', 'GRSP_20250618T063844_4_GSA-B4_S20250618T061857.717124-0600_E20250618T064857.604944-0600_+50.66745-109.33364_resampled.flac', 'GRSP_20250618T063844_4_GSA-C1_S20250618T061858.286533-0600_E20250618T064858.158258-0600_+50.66661-109.33300_resampled.flac', 'GRSP_20250618T063844_4_GSA-C2_S20250618T061858.155431-0600_E20250618T064858.015156-0600_+50.66694-109.33306_resampled.flac', 'GRSP_20250618T063844_4_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T063844_4_GSA-D3_S20250618T061757.815384-0600_E20250618T064757.682692-0600_+50.66716-109.33249_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.07492037117481232, 0.12359581887722015, 0.08000641316175461, 0.1090124100446701, 0.10806700587272644, 0.09762993454933167]","[0.0, -0.07915451895043732, -0.07468739876903141, 0.11823777129899582, 0.03680919987042436, 0.16844185293164887, 0.12787495950761257]",16.57930402419401,0.984
GRSP_20250618T063844_5,GRSP,2025-06-18 06:38:44-06:00,3,"[193872.38867072275, 5621735.785884275]","['GRSP_20250618T063844_5_GSA-E2_S20250618T061757.039060-0600_E20250618T064756.892695-0600_+50.66701-109.33193_resampled.flac', 'GRSP_20250618T063844_5_GSA-D1_S20250618T061857.623044-0600_E20250618T064857.467851-0600_+50.66643-109.33240_resampled.flac', 'GRSP_20250618T063844_5_GSA-D2_S20250618T061757.401705-0600_E20250618T064757.264379-0600_+50.66681-109.33242_resampled.flac', 'GRSP_20250618T063844_5_GSA-D3_S20250618T061757.815384-0600_E20250618T064757.682692-0600_+50.66716-109.33249_resampled.flac', 'GRSP_20250618T063844_5_GSA-E1_S20250618T061758.129604-0600_E20250618T064757.990512-0600_+50.66665-109.33187_resampled.flac', 'GRSP_20250618T063844_5_GSA-F1_S20250618T061757.994629-0600_E20250618T064757.868168-0600_+50.66651-109.33131_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.05505060404539108, 0.08822917938232422, 0.137520432472229, 0.06361773610115051, 0.058466408401727676]","[0.0, -0.00978943958535794, -0.08872367994816974, -0.03289601554907676, 0.04574344023323618, 0.17290897311305475]",9.846625262851484,0.746
GRSP_20250618T063847_1,GRSP,2025-06-18 06:38:47-06:00,3,"[193886.04079570473, 5621939.641549011]","['GRSP_20250618T063847_1_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T063847_1_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T063847_1_GSA-E4_S20250618T061757.201295-0600_E20250618T064757.071541-0600_+50.66773-109.33199_resampled.flac', 'GRSP_20250618T063847_1_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T063847_1_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T063847_1_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T063847_1_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.05125952884554863, 0.0259066354483366, 0.04450535029172897, 0.060654036700725555, 0.04430975392460823, 0.030423667281866074]","[0.0, -0.1270229996760609, 0.23247813411078716, 0.06463232912212508, -0.10727243278263685, 0.13433754454162616, 0.033294460641399404]",15.34242410316044,0.94
GRSP_20250618T063847_2,GRSP,2025-06-18 06:38:47-06:00,3,"[193903.6939746853, 5621955.037281594]","['GRSP_20250618T063847_2_GSA-F7_S20250618T061758.111976-0600_E20250618T064757.996625-0600_+50.66864-109.33152_resampled.flac', 'GRSP_20250618T063847_2_GSA-D7_S20250618T061757.786929-0600_E20250618T064757.659588-0600_+50.66857-109.33259_resampled.flac', 'GRSP_20250618T063847_2_GSA-E5_S20250618T061757.349187-0600_E20250618T064757.230266-0600_+50.66809-109.33203_resampled.flac', 'GRSP_20250618T063847_2_GSA-E6_S20250618T061757.539051-0600_E20250618T064757.401099-0600_+50.66844-109.33206_resampled.flac', 'GRSP_20250618T063847_2_GSA-E7_S20250618T061757.601793-0600_E20250618T064757.452028-0600_+50.66880-109.33209_resampled.flac', 'GRSP_20250618T063847_2_GSA-F6_S20250618T061757.817667-0600_E20250618T064757.687346-0600_+50.66830-109.33147_resampled.flac', 'GRSP_20250618T063847_2_GSA-G7_S20250618T061758.321323-0600_E20250618T064758.368932-0600_+50.66883-109.33095_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.03972665220499039, 0.034932736307382584, 0.03053036332130432, 0.04947309568524361, 0.029968660324811935, 0.047090575098991394]","[0.0, -0.06881438289601555, 0.10231940395205702, -0.08926789763524456, -0.12001619695497245, 0.06370262390670556, 0.0763783608681568]",8.538496031192901,0.95
GRSP_20250618T063850_1,GRSP,2025-06-18 06:38:50-06:00,3,"[193746.6739167235, 5621899.607129902]","['GRSP_20250618T063850_1_GSA-A6_S20250618T061757.606942-0600_E20250618T064757.472249-0600_+50.66837-109.33432_resampled.flac', 'GRSP_20250618T063850_1_GSA-A5_S20250618T061757.755605-0600_E20250618T064757.631693-0600_+50.66805-109.33422_resampled.flac', 'GRSP_20250618T063850_1_GSA-A7_S20250618T061758.125370-0600_E20250618T064759.314347-0600_+50.66871-109.33432_resampled.flac', 'GRSP_20250618T063850_1_GSA-B5_S20250618T061757.659809-0600_E20250618T064757.514235-0600_+50.66781-109.33372_resampled.flac', 'GRSP_20250618T063850_1_GSA-B6_S20250618T061758.052416-0600_E20250618T064757.934634-0600_+50.66817-109.33374_resampled.flac']","[3.5, 3.5, 3.5, 3.5, 3.5]","[1.0, 0.035854317247867584, 0.008548268117010593, 0.022827966138720512, 0.043946523219347]","[0.0, 0.04928085519922254, 0.1553579527048915, 0.18445092322643342, 0.12966634272756722]",11.90849508,0.705
